subset,model,query_id,reference_rank_bin,delta_ndcg,delta_mrr,delta_best_positive_score,delta_hardest_unlabelled_score,delta_margin,delta_fixed_margin,delta_fixed_boundary_distance,delta_fixed_mean_positive_cosine,query_neighbor_retention
robotics,InfoNCE,65,11-100,0.43067655807339306,0.25,0.17336159944534302,0.11488831043243408,0.058473289012908936,0.07914918661117554,0.10561888153714527,0.17336148023605347,0.5
robotics,InfoNCE,66,101+,0.0,0.0,0.17107373476028442,0.13699322938919067,0.03408050537109375,0.08026647567749023,0.06875417020262403,0.23399445414543152,0.5
robotics,InfoNCE,67,101+,0.0,0.0,0.22575592994689941,0.15226894617080688,0.07348698377609253,0.2417893409729004,0.19817406783181468,0.22575587034225464,0.6
robotics,InfoNCE,68,1,-0.4252084336260239,-0.6666666666666667,0.07698953151702881,0.18804609775543213,-0.11105656623840332,-0.0006620287895202637,0.004426405252587945,0.1866973638534546,0.6
robotics,InfoNCE,69,11-100,0.0,0.0,0.174083411693573,0.14325803518295288,0.030825376510620117,0.1807149052619934,0.21982724112992155,0.20871907472610474,0.4
robotics,InfoNCE,7,2-10,-0.1100458831490401,-0.3333333333333333,0.08848994970321655,0.12278616428375244,-0.03429621458053589,0.10299533605575562,0.17410238987169405,0.1730632185935974,0.6
robotics,InfoNCE,70,1,-0.17696340756432305,-0.8333333333333334,0.08314567804336548,0.1484522819519043,-0.06530660390853882,0.16613447666168213,0.17942241951097312,0.20339444279670715,0.6
robotics,InfoNCE,71,101+,0.0,0.0,0.1850873827934265,0.1646559238433838,0.020431458950042725,0.23857009410858154,0.2570022627797393,0.18508750200271606,0.7
robotics,InfoNCE,72,11-100,0.0,0.0,0.18400639295578003,0.11937642097473145,0.06462997198104858,0.06462991237640381,0.05321363846468824,0.2011532187461853,0.8
robotics,InfoNCE,73,11-100,0.38824405276699103,1.0,0.1468445062637329,0.04632866382598877,0.10051584243774414,0.17122536897659302,0.250057450110534,0.21478748321533203,0.7
robotics,InfoNCE,74,101+,0.0,0.0,0.36188825964927673,0.10376012325286865,0.2581281363964081,0.34006667137145996,0.27224716663437587,0.36188817024230957,0.8
robotics,InfoNCE,75,2-10,0.3174769236211087,0.16666666666666669,0.08693450689315796,0.08987706899642944,-0.0029425621032714844,0.04062926769256592,0.07704859712573403,0.11239051818847656,0.7
robotics,InfoNCE,76,101+,0.0,0.0,0.30402642488479614,0.12861716747283936,0.1754092574119568,0.22070837020874023,0.19574408567139384,0.30402636528015137,0.6
robotics,InfoNCE,77,101+,0.0,0.0,0.17399489879608154,0.08330142498016357,0.09069347381591797,0.2758873701095581,0.3620818614083138,0.20269179344177246,0.6
robotics,InfoNCE,78,1,-0.334264468029264,-0.875,0.05431675910949707,0.14850658178329468,-0.09418982267379761,-0.05231213569641113,-0.062450414698247206,0.11454176902770996,0.2
robotics,InfoNCE,79,101+,0.0,0.0,0.31598973274230957,0.1377478837966919,0.17824184894561768,0.24096360802650452,0.2110863638698424,0.31598958373069763,0.9
robotics,InfoNCE,8,11-100,0.7246262544989281,1.0,0.28642213344573975,0.12139183282852173,0.16503030061721802,0.30977070331573486,0.35459941782960813,0.3044887185096741,0.3
robotics,InfoNCE,80,101+,0.08372491399919348,0.16666666666666666,0.21923184394836426,0.1497388482093811,0.06949299573898315,0.20993202924728394,0.24497071787826807,0.2675211429595947,0.8
robotics,InfoNCE,81,101+,0.18154179253735267,0.2,0.20937222242355347,0.15328550338745117,0.056086719036102295,0.05608665943145752,0.006802675369684236,0.23006659746170044,0.8
robotics,InfoNCE,82,101+,0.0,0.0,0.206567645072937,0.17124688625335693,0.03532075881958008,0.16005003452301025,0.18775255856511308,0.2065677046775818,0.8
robotics,InfoNCE,83,11-100,0.43067655807339306,0.25,0.23483198881149292,0.13123667240142822,0.1035953164100647,0.30680322647094727,0.3349714681927466,0.23483198881149292,0.7
robotics,InfoNCE,84,1,-0.03903973262468846,0.0,0.12232184410095215,0.1586955189704895,-0.036373674869537354,-0.06778073310852051,-0.0801592780239016,0.21388870477676392,0.6
robotics,InfoNCE,85,11-100,0.32531670832675136,0.3333333333333333,0.18170559406280518,0.11894881725311279,0.06275677680969238,-0.011025309562683105,-0.04213267211981643,0.18540596961975098,0.6
robotics,InfoNCE,86,11-100,0.3065735963827292,0.3333333333333333,0.21056246757507324,0.13555777072906494,0.0750046968460083,0.0750046968460083,0.06179693145324648,0.19401288032531738,0.5
robotics,InfoNCE,87,101+,0.0,0.0,0.33380287885665894,0.038895368576049805,0.29490751028060913,0.38950181007385254,0.3647872071275422,0.3185836672782898,0.5
robotics,InfoNCE,88,101+,0.0,0.0,0.36666619777679443,0.03734409809112549,0.32932209968566895,0.3242770731449127,0.22463291570489577,0.38030630350112915,0.5
robotics,InfoNCE,89,101+,0.2816249726597774,0.3333333333333333,0.2631620764732361,0.15323472023010254,0.10992735624313354,0.3193137049674988,0.39091031185915703,0.2993783950805664,0.4
robotics,InfoNCE,9,101+,0.0,0.0,0.20927459001541138,0.10880452394485474,0.10047006607055664,0.13409096002578735,0.13062472451836987,0.21756958961486816,0.6
robotics,InfoNCE,90,11-100,0.24261785528500343,0.25,0.21637248992919922,0.16735142469406128,0.04902106523513794,0.25960981845855713,0.328554401031219,0.3077101707458496,0.7
robotics,InfoNCE,91,1,-0.36907024642854247,-0.5,0.12312185764312744,0.13814836740493774,-0.015026509761810303,0.00356447696685791,0.010561606644956641,0.12312173843383789,0.5
robotics,InfoNCE,92,2-10,0.6437928128919779,0.8333333333333334,0.1303158402442932,0.06142282485961914,0.06889301538467407,0.15725064277648926,0.20145234446277116,0.1303158402442932,0.6
robotics,InfoNCE,93,1,0.0,0.0,0.019269466400146484,0.06303572654724121,-0.04376626014709473,-0.057837724685668945,-0.06039982827597111,0.1278885006904602,0.9
robotics,InfoNCE,94,1,0.0,0.0,-0.01742231845855713,0.0155792236328125,-0.03300154209136963,0.016886115074157715,0.032202712110059456,-0.017422378063201904,0.8
robotics,InfoNCE,95,101+,0.0,0.0,0.2538997232913971,0.1982021927833557,0.05569753050804138,0.3307298421859741,0.3738729202241604,0.25389981269836426,0.7
robotics,InfoNCE,96,101+,0.0,0.0,0.19323214888572693,0.09228765964508057,0.10094448924064636,0.12863677740097046,0.05575037984133538,0.19323205947875977,0.5
robotics,InfoNCE,97,101+,0.0,0.0,0.29470789432525635,0.27188509702682495,0.022822797298431396,0.03762388229370117,-0.005590760004637346,0.37167948484420776,0.8
robotics,InfoNCE,98,101+,0.6364391809889587,1.0,0.35678422451019287,0.23598992824554443,0.12079429626464844,0.3894994258880615,0.40606890620419495,0.3899490535259247,0.7
robotics,InfoNCE,99,2-10,-0.31546487678572877,-0.125,0.11810243129730225,0.12811529636383057,-0.01001286506652832,0.04726600646972656,0.052946639618677016,0.11810243129730225,0.6
robotics,LambdaLoss,0,101+,0.0,0.0,0.4340401291847229,0.11103856563568115,0.32300156354904175,0.31508129835128784,0.14725514073744617,0.4301604628562927,0.5
robotics,LambdaLoss,1,101+,0.0,0.0,0.49458953738212585,0.21081852912902832,0.28377100825309753,0.31379127502441406,0.2742956477273291,0.5380746424198151,0.7
robotics,LambdaLoss,10,11-100,0.5884674004369674,1.0,0.29021942615509033,0.2189146876335144,0.07130473852157593,0.09582901000976562,0.1689122590068332,0.3769337236881256,0.5
robotics,LambdaLoss,100,101+,0.0,0.0,0.3587493896484375,0.20308315753936768,0.15566623210906982,0.18868529796600342,0.2100511636016572,0.35874950885772705,0.7
robotics,LambdaLoss,11,11-100,0.0,0.0,0.24622946977615356,0.12200736999511719,0.12422209978103638,0.16848623752593994,0.1617841685146908,0.2462296485900879,0.4
robotics,LambdaLoss,12,11-100,0.0,0.0,0.3511725664138794,0.20592361688613892,0.14524894952774048,0.14524900913238525,0.10730638358917961,0.39479556679725647,0.9
robotics,LambdaLoss,13,101+,0.0,0.0,0.5292881727218628,0.19864994287490845,0.33063822984695435,0.363137423992157,0.26311470917519686,0.529288113117218,0.4
robotics,LambdaLoss,14,101+,0.0,0.0,0.39215147495269775,0.21508651971817017,0.1770649552345276,0.2033914029598236,0.09365272303716951,0.5025438070297241,0.5
robotics,LambdaLoss,15,11-100,0.3333333333333333,0.14285714285714285,0.21488285064697266,0.167413592338562,0.047469258308410645,0.06403261423110962,0.09760093811148593,0.21488285064697266,0.6
robotics,LambdaLoss,16,11-100,0.5861163849908828,1.0,0.26789939403533936,0.20259767770767212,0.06530171632766724,0.09532654285430908,0.15415736998936264,0.38862717151641846,0.7
robotics,LambdaLoss,17,11-100,0.0,0.0,0.17708146572113037,0.12096244096755981,0.05611902475357056,0.05611908435821533,0.022091878463821324,0.256725013256073,1.0
robotics,LambdaLoss,18,2-10,-0.010903327238379501,0.5,0.12730979919433594,0.11418849229812622,0.013121306896209717,0.02147996425628662,0.09368079396477472,0.14234602451324463,0.7
robotics,LambdaLoss,19,101+,0.3010299956639812,0.1111111111111111,0.35013115406036377,0.17209386825561523,0.17803728580474854,0.21335768699645996,0.2668318770160706,0.35013115406036377,0.6
robotics,LambdaLoss,2,11-100,0.0,0.0,0.12143772840499878,0.0935782790184021,0.02785944938659668,0.052661240100860596,0.0432766700933328,0.1750086545944214,0.6
robotics,LambdaLoss,20,2-10,0.47283490631077907,0.5,0.16866052150726318,0.15645045042037964,0.012210071086883545,0.04461860656738281,0.11678578319110199,0.28689199686050415,0.5
robotics,LambdaLoss,21,101+,0.0,0.0,0.29936808347702026,0.2088606357574463,0.09050744771957397,0.13371795415878296,0.06906400671940643,0.2993680238723755,0.6
robotics,LambdaLoss,22,11-100,0.0,0.0,0.3521415591239929,0.2784069776535034,0.0737345814704895,0.11981868743896484,0.09539300049030579,0.3521415591239929,0.6
robotics,LambdaLoss,23,101+,0.0,0.0,0.3058675527572632,0.21709299087524414,0.08877456188201904,0.08893752098083496,0.03186614795882997,0.3058674931526184,0.7
robotics,LambdaLoss,24,11-100,0.38431135260440824,1.0,0.2927079200744629,0.22897881269454956,0.06372910737991333,0.06504273414611816,0.08747941927833744,0.3644867241382599,0.5
robotics,LambdaLoss,25,11-100,0.0,0.0,0.3846781253814697,0.22775518894195557,0.15692293643951416,0.15692287683486938,0.0680029488869335,0.3846780061721802,0.5
robotics,LambdaLoss,26,11-100,0.10086747116627115,0.14285714285714285,0.16595911979675293,0.10270607471466064,0.06325304508209229,0.06325304508209229,0.08521883095819723,0.2686271667480469,0.3
robotics,LambdaLoss,27,1,-0.20227711045497343,0.0,0.1601000428199768,0.16554778814315796,-0.005447745323181152,-0.0023130178451538086,0.027409637531343487,0.15476644039154053,0.5
robotics,LambdaLoss,28,11-100,0.0,0.0,0.19846272468566895,0.09772104024887085,0.1007416844367981,0.10074150562286377,0.10382359830980178,0.28744596242904663,0.7
robotics,LambdaLoss,29,11-100,0.3010299956639812,0.1111111111111111,0.3606947064399719,0.24360567331314087,0.11708903312683105,0.13395941257476807,0.19976400076103334,0.36069464683532715,0.6
robotics,LambdaLoss,3,11-100,0.21840743681816419,0.16666666666666666,0.2333744764328003,0.1259140968322754,0.1074603796005249,0.08951324224472046,0.02622960729747545,0.231947124004364,0.6
robotics,LambdaLoss,30,101+,0.0,0.0,0.31169992685317993,0.11171281337738037,0.19998711347579956,0.20297026634216309,0.1193172249891924,0.3396947979927063,0.5
robotics,LambdaLoss,31,2-10,-0.23719771276929622,-0.2,0.24469059705734253,0.25782305002212524,-0.013132452964782715,-0.011736154556274414,-0.09836254710483189,0.2729412317276001,0.4
robotics,LambdaLoss,32,101+,0.0,0.0,0.32654356956481934,0.18968766927719116,0.13685590028762817,0.12446790933609009,0.03277107389654965,0.38475602865219116,0.6
robotics,LambdaLoss,33,101+,0.0,0.0,0.3492940366268158,0.1597161889076233,0.1895778477191925,0.23958706855773926,0.20262078937407435,0.35545650124549866,0.5
robotics,LambdaLoss,34,101+,0.0,0.0,0.3726130723953247,0.15451139211654663,0.21810168027877808,0.2181016206741333,0.13273240932924524,0.37261301279067993,0.7
robotics,LambdaLoss,35,101+,0.0,0.0,0.3872167468070984,0.24820399284362793,0.13901275396347046,0.17009422183036804,0.052993732298876495,0.4072449207305908,0.6
robotics,LambdaLoss,36,2-10,0.042505473810138306,0.08333333333333331,0.2261320948600769,0.1924726963043213,0.033659398555755615,0.09623444080352783,0.21862052957262879,0.2657352089881897,0.7
robotics,LambdaLoss,37,101+,0.0,0.0,0.303550124168396,0.1396263837814331,0.1639237403869629,0.16392379999160767,0.058448646365163476,0.30355018377304077,0.4
robotics,LambdaLoss,38,2-10,0.031101485426915584,0.1333333333333333,0.16714239120483398,0.06485313177108765,0.10228925943374634,0.10228919982910156,0.11034714966718241,0.313329815864563,0.6
robotics,LambdaLoss,39,11-100,0.1100458831490401,0.3333333333333333,0.2400180697441101,0.11721456050872803,0.12280350923538208,0.10454553365707397,0.09351401015072872,0.3777622878551483,0.6
robotics,LambdaLoss,4,2-10,0.36907024642854247,0.5,0.2766571640968323,0.2543365955352783,0.022320568561553955,0.0497899055480957,0.15731488776508923,0.27665722370147705,0.3
robotics,LambdaLoss,40,11-100,0.0,0.0,0.21449029445648193,0.17715144157409668,0.037338852882385254,0.05046480894088745,-0.0007378438512519042,0.3311225175857544,0.7
robotics,LambdaLoss,41,101+,0.0,0.0,0.49620941281318665,0.09913420677185059,0.39707520604133606,0.4720076024532318,0.42655764803002466,0.5271719098091125,0.7
robotics,LambdaLoss,42,101+,0.0,0.0,0.3086479902267456,0.180342435836792,0.1283055543899536,0.1398015022277832,0.14181679760342802,0.44468188285827637,0.6
robotics,LambdaLoss,43,11-100,0.0,0.0,0.19100672006607056,0.1445542573928833,0.046452462673187256,0.05414360761642456,0.058734206714531174,0.351994127035141,0.6
robotics,LambdaLoss,44,101+,0.23719771276929622,0.2,0.3485284447669983,0.18892133235931396,0.15960711240768433,0.18455380201339722,0.2175470818718292,0.3629951477050781,0.5
robotics,LambdaLoss,45,1,-0.08027921085181244,0.0,0.14697086811065674,0.16526955366134644,-0.018298685550689697,-0.01829838752746582,-0.0009077349049905273,0.13844037055969238,0.7
robotics,LambdaLoss,46,11-100,0.5,0.3333333333333333,0.26448869705200195,0.18530035018920898,0.07918834686279297,0.10154598951339722,0.14671138897175712,0.2644885778427124,0.4
robotics,LambdaLoss,47,1,0.19519002499605087,0.0,0.2685898542404175,0.27596384286880493,-0.007373988628387451,-0.002041161060333252,0.012346070058261258,0.32305991649627686,0.7
robotics,LambdaLoss,48,2-10,-0.20438239758848611,-0.14285714285714285,0.26512956619262695,0.24510294198989868,0.02002662420272827,0.06761854887008667,0.1044253575245101,0.2571973204612732,0.4
robotics,LambdaLoss,49,11-100,1.0,1.0,0.2000325322151184,0.10686248540878296,0.09317004680633545,0.096652090549469,0.12750433084626417,0.2000325322151184,0.7
robotics,LambdaLoss,5,101+,0.19342640361727081,0.125,0.3020448088645935,0.14329731464385986,0.15874749422073364,0.16188520193099976,0.16905198289928583,0.33748769760131836,0.6
robotics,LambdaLoss,50,11-100,0.2024832320725063,0.5,0.29062730073928833,0.193120539188385,0.09750676155090332,0.08090269565582275,0.0570473798333168,0.32235729694366455,0.4
robotics,LambdaLoss,51,101+,0.0,0.0,0.3746449947357178,0.250433087348938,0.12421190738677979,0.15073633193969727,0.09766911492401927,0.3746448755264282,0.5
robotics,LambdaLoss,52,101+,0.0,0.0,0.35858553647994995,0.17567718029022217,0.18290835618972778,0.21714496612548828,0.20253828512193178,0.3585854768753052,0.5
robotics,LambdaLoss,53,101+,0.0,0.0,0.41477805376052856,0.23035264015197754,0.18442541360855103,0.2253705859184265,0.19802059357574123,0.43615618348121643,0.5
robotics,LambdaLoss,54,11-100,0.0,0.0,0.2827427387237549,0.15005546808242798,0.1326872706413269,0.13717877864837646,0.12417385346486433,0.4146437346935272,0.5
robotics,LambdaLoss,55,101+,0.0,0.0,0.3132379651069641,0.19163697957992554,0.12160098552703857,0.10408884286880493,0.00351030608343747,0.33174705505371094,0.7
robotics,LambdaLoss,56,101+,0.0,0.0,0.3592633903026581,0.18234127759933472,0.17692211270332336,0.17692184448242188,0.0916424771442646,0.3592633008956909,0.5
robotics,LambdaLoss,57,101+,0.0,0.0,0.30930137634277344,0.17683327198028564,0.1324681043624878,0.14163458347320557,0.04458867290879509,0.30930137634277344,0.9
robotics,LambdaLoss,58,101+,0.0,0.0,0.23407161235809326,0.08705180883407593,0.14701980352401733,0.17176324129104614,0.14902435259686939,0.28531038761138916,0.7
robotics,LambdaLoss,59,2-10,0.022269330251981745,0.0,0.18347281217575073,0.16654229164123535,0.01693052053451538,0.036119163036346436,0.07343691685061632,0.3459130525588989,0.4
robotics,LambdaLoss,6,2-10,0.26406812257259094,0.0,0.17625439167022705,0.16843903064727783,0.007815361022949219,0.025128602981567383,0.059186696211932954,0.2202560305595398,0.5
robotics,LambdaLoss,60,101+,0.0,0.0,0.3452339768409729,0.20345908403396606,0.14177489280700684,0.15730130672454834,0.10461642726946581,0.3452339768409729,0.7
robotics,LambdaLoss,61,11-100,0.31546487678572877,0.125,0.2885359525680542,0.17395305633544922,0.11458289623260498,0.12092983722686768,0.10347684698445299,0.2885358929634094,0.4
robotics,LambdaLoss,62,11-100,0.0,0.0,0.22979342937469482,0.10821139812469482,0.12158203125,0.11936336755752563,0.06595592887164461,0.3812927007675171,0.5
robotics,LambdaLoss,63,1,-0.36907024642854247,-0.5,0.08477556705474854,0.08966374397277832,-0.004888176918029785,-0.0048882365226745605,-0.015045018135082154,0.08477556705474854,0.6
robotics,LambdaLoss,64,2-10,-0.24630238874073,-0.5,0.18221718072891235,0.17862582206726074,0.0035913586616516113,0.01564544439315796,0.011023777011863729,0.2984479069709778,0.6
robotics,LambdaLoss,65,11-100,0.3333333333333333,0.14285714285714285,0.2214186191558838,0.18578195571899414,0.03563666343688965,0.0356365442276001,-0.0045987781438007885,0.2214186191558838,0.6
robotics,LambdaLoss,66,101+,0.0,0.0,0.31552577018737793,0.19340938329696655,0.12211638689041138,0.12964493036270142,0.08885339433589418,0.3910922110080719,0.3
robotics,LambdaLoss,67,101+,0.0,0.0,0.4319272041320801,0.19132190942764282,0.24060529470443726,0.26539331674575806,0.10871220058876152,0.43192702531814575,0.4
robotics,LambdaLoss,68,1,-0.535254316775064,-1.0,0.11439287662506104,0.2248079776763916,-0.11041510105133057,-0.11143070459365845,-0.1381824472848201,0.2758862376213074,0.8
robotics,LambdaLoss,69,11-100,0.2320221445693426,0.5,0.2582695484161377,0.16670256853103638,0.09156697988510132,0.10640877485275269,0.14511805284915935,0.34149158000946045,0.5
robotics,LambdaLoss,7,2-10,-0.1100458831490401,-0.3333333333333333,0.17529290914535522,0.17184174060821533,0.0034511685371398926,0.034621238708496094,0.08533307562351183,0.31978702545166016,0.5
robotics,LambdaLoss,70,1,-0.10144867592605142,-0.5,0.13900285959243774,0.18596148490905762,-0.04695862531661987,-0.01443338394165039,0.017989202347573348,0.39447328448295593,0.7
robotics,LambdaLoss,71,101+,0.0,0.0,0.29500430822372437,0.20314419269561768,0.09186011552810669,0.09186017513275146,0.05399375000390508,0.29500436782836914,0.8
robotics,LambdaLoss,72,11-100,0.0,0.0,0.2851983904838562,0.18941861391067505,0.09577977657318115,0.0957798957824707,0.07259965845047398,0.32109951972961426,0.5
robotics,LambdaLoss,73,11-100,0.13886244387355456,0.5,0.20903944969177246,0.12766563892364502,0.08137381076812744,0.08137387037277222,0.10588179298917891,0.3232395052909851,0.8
robotics,LambdaLoss,74,101+,0.0,0.0,0.4441623389720917,0.1511865258216858,0.2929758131504059,0.30778974294662476,0.12809889321198686,0.44416242837905884,0.7
robotics,LambdaLoss,75,2-10,-0.11314719276545837,-0.20833333333333331,0.13160693645477295,0.137306809425354,-0.005699872970581055,-0.0028026700019836426,-0.03764805923686435,0.16871774196624756,0.8
robotics,LambdaLoss,76,101+,0.0,0.0,0.45755666494369507,0.18816769123077393,0.26938897371292114,0.2693890333175659,0.21483064550932268,0.45755666494369507,0.7
robotics,LambdaLoss,77,101+,0.0,0.0,0.295889675617218,0.1338787078857422,0.16201096773147583,0.16260075569152832,0.12178831816079755,0.33421754837036133,0.7
robotics,LambdaLoss,78,1,-0.32820419863865574,-0.8571428571428572,0.10806488990783691,0.1725482940673828,-0.0644834041595459,-0.06121981143951416,-0.08391803275683114,0.22020643949508667,0.2
robotics,LambdaLoss,79,101+,0.0,0.0,0.4141737222671509,0.16026955842971802,0.25390416383743286,0.2635004222393036,0.18192966071399447,0.41417375206947327,0.8
robotics,LambdaLoss,8,11-100,0.5646436081071458,0.5,0.33769625425338745,0.18974053859710693,0.14795571565628052,0.14795559644699097,0.15314362969391287,0.38308483362197876,0.4
robotics,LambdaLoss,80,101+,0.08372491399919348,0.16666666666666666,0.2797626256942749,0.1768510937690735,0.10291153192520142,0.15400809049606323,0.22997006855376426,0.35922932624816895,0.8
robotics,LambdaLoss,81,101+,0.0,0.0,0.2681466341018677,0.1872844099998474,0.08086222410202026,0.08086204528808594,0.010622458835398085,0.29692327976226807,0.9
robotics,LambdaLoss,82,101+,0.0,0.0,0.36301255226135254,0.2306138277053833,0.13239872455596924,0.1550704836845398,0.12336066373492828,0.3630126714706421,0.7
robotics,LambdaLoss,83,11-100,0.3333333333333333,0.14285714285714285,0.29830461740493774,0.18480819463729858,0.11349642276763916,0.15771883726119995,0.21791580000988825,0.2983046770095825,0.7
robotics,LambdaLoss,84,1,-0.11743800160336382,0.0,0.1742229461669922,0.21549749374389648,-0.0412745475769043,-0.05455946922302246,-0.056258921186954663,0.3371029496192932,0.6
robotics,LambdaLoss,85,11-100,0.5413996682199069,1.0,0.24472886323928833,0.17122948169708252,0.07349938154220581,0.06372958421707153,0.06791776666571368,0.28200703859329224,0.6
robotics,LambdaLoss,86,11-100,0.3065735963827292,0.3333333333333333,0.24489325284957886,0.1810351014137268,0.06385815143585205,0.06385815143585205,-0.007493159237920183,0.2506905794143677,0.5
robotics,LambdaLoss,87,101+,0.0,0.0,0.41036319732666016,0.0984380841255188,0.31192511320114136,0.30878353118896484,0.24278084510748948,0.42191338539123535,0.4
